Code,Officialname,Keph level,Facility type,Owner,Owner type,Regulatory body,Constituency,Sub county,Ward,Operation status,Admission status,Open_whole_day,Open_public_holidays,Open_weekends,Open_late_night,Approved,Public visible,Closed,code,name,officialname,registration_number,keph_level_name,facility_type_name,facility_type_category,county,constituency,ward,owner_name,owner_type_name,regulatory_body_name,beds,cots,search,county_name,constituency_name,sub_county,sub_county_name,ward_name,keph_level,facility_type,owner_type,owner,operation_status,operation_status_name,admission_status_name,open_whole_day,open_public_holidays,open_weekends,open_late_night,services,categories,service_names,infrastructure,infrastructure_names,infrastructure_categories,speciality_names,speciality_categories,is_public_visible,created,closed,is_published,id,lat,long,_merge
14235.0,Barpello Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Tiaty,Tiaty West,Ribkwo,Operational,,No,No,No,No,Yes,Yes,No,14235.0,Barpello Dispensary,Barpello Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,655c6da0-4600-4ae0-9682-ad7e5e3b1c65,a66a9883-65fa-4585-9ae7-791f5d13d0c3,Ministry of Health,Ministry of Health,Ministry of Health,8.0,0.0,,Baringo,Tiaty,e12cba2c-d62f-48f2-906d-033ca812ad29,Tiaty West,Ribkwo,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,[],[],[],[],[],[],[],[],True,2009-10-31T00:00:00Z,False,True,95d55303-2e5c-40ec-962a-3cd06d70a585,35.9076,1.16278,both
17056.0,Barsemoi Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Baringo South,Marigat,Marigat,Operational,,No,No,No,No,Yes,Yes,No,17056.0,Barsemoi Dispensary,Barsemoi Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,ca41dc5d-5673-4344-96b8-b4fde34b93bc,2e793f53-d493-485d-a6a1-efe5860c4c6c,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Baringo South,9e868a0b-f89d-45b6-9aba-8ed36686a32c,Marigat,Marigat,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,[],[],[],"['c9884ab8-6c8c-4108-ac96-b20030682981', '5f9b7153-afd4-4444-81a2-0cc20bffc938', 'e5ee955b-6348-44dc-8123-44e4e027bd67', 'f7175d2a-348b-4e9b-8e4a-9bc30843762a', '1135b700-9ecd-4ad1-a83f-ff77f8316f07', 'c09f3db0-8015-4849-bc2c-5994c040835b', 'f758330c-501c-4744-8d26-2356d4a578e4', '0af9fae0-e006-4a2d-8eb5-a033583e93b3']","['Cool boxes', 'Fridges', 'Mobile Phone', 'Vaccine Carriers', 'Open burning', 'Roof Harvested Water', 'Main Grid', 'Graded ( Murrum )']",[],['KRCHN'],['NURSES AND SPECIALIST'],True,2010-08-24T16:23:14.217000Z,False,True,197609fb-b885-4b14-b911-e12ff385e064,35.89261,0.570473,both
14241.0,Bartabwa Health Centre,Level 3,Basic Health Centre,Ministry of Health,Ministry of Health,Ministry of Health,Baringo North,Baringo North,Bartabwa,Operational,,No,No,No,No,Yes,Yes,No,14241.0,Bartabwa Healty Centre,Bartabwa Health Centre,,Level 3,Basic Health Centre,HEALTH CENTRE,7c942357-44a8-49c9-9ca6-8247ad903b57,e9d5c0e1-a0c3-4053-bd2a-052ff54a64e3,a99a25aa-b4cb-44e7-b9d6-782a6b73551e,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Baringo North,5c770b6e-18f4-4832-8d01-702aed7aeaec,Baringo North,Bartabwa,174f7d48-3b57-4997-a743-888d97c5ec31,479a9a16-219f-48f6-818d-b2c06ada2332,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['1a536286-c5b9-46f4-a72f-919c1fccb8e8', 'edb9376c-28d3-4362-b90a-5301be6e4b6e', '804da01b-dc0e-4be8-8c27-82fed3c6d693', '77e15030-e647-49ca-a4f8-8b6ed243343f', '498a9c31-96b7-4797-8731-f8f0f5be4e94', '49f4af68-6a24-4348-afdd-7e47e225ed33', 'ffecc894-9de5-4781-b129-a4a802dba68d', '8ed620ad-58b2-44a0-bec8-a787ffad671c', '21e8934b-531a-4470-9636-9d87661371de', '1bb75f3f-00d8-4143-b67b-b30cf25138ff', 'c8f86493-3e56-404d-ae01-3b942a19dc78', '04924a6b-1355-4cff-89fe-980da6782794', '0f4bfc1a-f6cf-4609-9ddb-4c05af76ecbb', '53de4b8f-1afd-48ae-b932-fbd2d6285aa5', 'ea9984a1-0652-4c5b-9ad8-716402fa1275', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '8bfb7f08-f301-4daa-b2c8-5caec49abdfe', '50d69e93-5be8-4934-8cb4-3497a82f6e41', 'a52eb0df-78e1-4bd9-83f3-576f1149e3a8', '50a08e32-ff66-47e2-8e7f-130be6ef0c9f', '8ebf7fc6-6a8d-4d1e-9a36-d68f59060dd4', '2945b0bd-bc1a-4538-ad89-12b6fd60a7f6', 'd75a5fa2-7733-4318-a5b8-7492f9834bfd', '112bc779-78af-4e06-bf84-de67cceac81d']","['f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '2086ae8e-bfd5-48b9-bfa8-f8bac94d16a2', '3a7cb460-2ecb-450b-b21a-4c67e90ba6d2', '9614d93b-1695-486e-85bd-4df0c4571b01', '3907645f-f8f9-44da-b66c-ebf73bedacac', '7de52474-6aa9-4bd2-8291-a5cd29a1b64c', 'f9841f9a-e435-4bbe-b52e-ac71668af4dc', 'ce8c70b7-14f1-4d56-a7d1-0b5f2886a6d0', '5e5201c1-1b06-4981-9c78-d652b87f060b', 'f2cd8d63-b836-4b6e-adbb-b9559f39f130', '9bd7424e-c333-471f-974d-6f8283fa263c']","['Nutrition assessment ,counselling and support ( The NACS process) for PLHIVs', 'Integrated Management of Acute Malnutrition', 'Basic Obstetric Care (BMOC)', 'HIV treatment and care', 'Natural', 'Focused Antenatal Care', 'General Emergency Services', 'Growth Monitoring', 'Basic Emergency Preparedness -Advanced  Life Support', 'HIV Counselling & Testing', 'Integrated Management of Newborn & Childhood Illnesses', 'HEI - HIV exposed infants', 'Inpatient', 'Infection Prevention and control to mitigate HIV infection in the work place', 'Multi-Drug Resistant Tuberculosis Treatment', 'Management of Sexually Transmitted Illness (STI)', 'Long Acting Method', 'Child Immunization', 'General Outpatient', 'Ambulatory Services', 'Condom Distribution & STI Prevention', 'Hospital-Retail Service', 'HIV preventive Package', 'EMTCT-Elimination of Mother to Child  Transmission of HIV']","['1979c47e-82f6-41ae-8381-8294ac9b1d31', '93df9f1f-7b07-4102-86e7-eeff6018e93e', '317ef972-f6fa-46e2-a14e-20f53cae0184', '5f9b7153-afd4-4444-81a2-0cc20bffc938', 'e5ee955b-6348-44dc-8123-44e4e027bd67', '1135b700-9ecd-4ad1-a83f-ff77f8316f07', 'f758330c-501c-4744-8d26-2356d4a578e4', '0af9fae0-e006-4a2d-8eb5-a033583e93b3']","['Fridges', 'Mobile Phone', 'Vaccine Carriers', 'Open burning', 'Roof Harvested Water', 'Tarmac', 'Printers', 'Computer (Desktops)']",[],"['Public Health Officers', 'Cleaners', 'Health Records and Information Officer', 'KRCHN', 'Drivers', 'Nutrition & Dietetic Technologist']","['ENVIRONMENTAL HEALTH', 'SUPPORT STAFF', 'HEALTH RECORDS AND INFORMATION', 'NUTRITION SERVICES', 'NURSES AND SPECIALIST']",True,2009-10-31T00:00:00Z,False,True,b2640890-4469-45ca-87f1-77ae3af5b4ad,35.81038,0.83614,both
14242.0,Bartolimo Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Baringo North,Baringo North,Saimoi/Kipsaraman,Operational,,No,No,No,No,Yes,Yes,No,14242.0,Bartolimo Dispensary,Bartolimo Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,e9d5c0e1-a0c3-4053-bd2a-052ff54a64e3,30376074-d470-49d5-8db9-d0a7a9b68558,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Baringo North,5c770b6e-18f4-4832-8d01-702aed7aeaec,Baringo North,Saimoi/Kipsaraman,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,[],[],[],[],[],[],[],[],True,2009-10-31T00:00:00Z,False,True,1b9a3f7a-3ed4-41d8-83d3-243d4746f610,35.81633,0.68205,both
14243.0,Barwessa Health Centre,Level 3,Basic Health Centre,Ministry of Health,Ministry of Health,Ministry of Health,Baringo North,Baringo North,Barwessa,Operational,,No,No,No,No,Yes,Yes,No,14243.0,Barwessa Health Centre,Barwessa Health Centre,,Level 3,Basic Health Centre,HEALTH CENTRE,7c942357-44a8-49c9-9ca6-8247ad903b57,e9d5c0e1-a0c3-4053-bd2a-052ff54a64e3,9d3b4919-a120-4641-a8a0-cdb9c24b8051,Ministry of Health,Ministry of Health,Ministry of Health,5.0,0.0,,Baringo,Baringo North,5c770b6e-18f4-4832-8d01-702aed7aeaec,Baringo North,Barwessa,174f7d48-3b57-4997-a743-888d97c5ec31,479a9a16-219f-48f6-818d-b2c06ada2332,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['1a536286-c5b9-46f4-a72f-919c1fccb8e8', '04924a6b-1355-4cff-89fe-980da6782794', 'c8f86493-3e56-404d-ae01-3b942a19dc78', '498a9c31-96b7-4797-8731-f8f0f5be4e94', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '2945b0bd-bc1a-4538-ad89-12b6fd60a7f6', 'ea9984a1-0652-4c5b-9ad8-716402fa1275', '49f4af68-6a24-4348-afdd-7e47e225ed33', '8ed620ad-58b2-44a0-bec8-a787ffad671c', '50a08e32-ff66-47e2-8e7f-130be6ef0c9f']","['f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '2086ae8e-bfd5-48b9-bfa8-f8bac94d16a2', 'ce8c70b7-14f1-4d56-a7d1-0b5f2886a6d0', 'f2cd8d63-b836-4b6e-adbb-b9559f39f130', '9bd7424e-c333-471f-974d-6f8283fa263c']","['Basic Obstetric Care (BMOC)', 'HIV treatment and care', 'Natural', 'Focused Antenatal Care', 'Inpatient', 'Multi-Drug Resistant Tuberculosis Treatment', 'Long Acting Method', 'General Outpatient', 'Child Immunization', 'Hospital-Retail Service']","['5f9b7153-afd4-4444-81a2-0cc20bffc938', '317ef972-f6fa-46e2-a14e-20f53cae0184', '1f864460-c0d4-4ddf-aa2e-e157a7ee5eb7', '2b9be6da-ab62-41dd-8de4-3b33654fe7bb', 'f7175d2a-348b-4e9b-8e4a-9bc30843762a', '1135b700-9ecd-4ad1-a83f-ff77f8316f07', 'f758330c-501c-4744-8d26-2356d4a578e4', '5710fbc7-21cd-4c8d-a439-3493adb11e56', '0af9fae0-e006-4a2d-8eb5-a033583e93b3', '1979c47e-82f6-41ae-8381-8294ac9b1d31', '93df9f1f-7b07-4102-86e7-eeff6018e93e', 'e5ee955b-6348-44dc-8123-44e4e027bd67']","['Burning Chamber', 'Piped Water', 'Roof Harvested Water', 'Open burning', 'Main Grid', 'Tarmac', 'Bore Hole', 'Printers', 'Computer (Desktops)', 'Fridges', 'Mobile Phone', 'Vaccine Carriers']",[],"['Public Health Officers', 'Cleaners', 'Health Records and Information Officer', 'Drivers', 'General Clinical Officers(Diploma)', 'ICT Officer']","['ENVIRONMENTAL HEALTH', 'SUPPORT STAFF', 'HEALTH RECORDS AND INFORMATION', 'CLINICAL OFFICERS', 'ICT OFFICE']",True,2009-10-31T00:00:00Z,False,True,3bea28d4-36fc-4d59-987d-03f41bd49d3b,35.69858,0.70307,both
14246.0,Bekibon Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Baringo South,Marigat,Marigat,Operational,,No,No,No,No,Yes,Yes,No,14246.0,Bekibon Dispensary,Bekibon Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,ca41dc5d-5673-4344-96b8-b4fde34b93bc,2e793f53-d493-485d-a6a1-efe5860c4c6c,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Baringo South,9e868a0b-f89d-45b6-9aba-8ed36686a32c,Marigat,Marigat,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['1a536286-c5b9-46f4-a72f-919c1fccb8e8', '04924a6b-1355-4cff-89fe-980da6782794', '77e15030-e647-49ca-a4f8-8b6ed243343f', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '437ee289-6c70-4c08-b0b6-8f6409fca992', '969d5083-e88f-4109-8048-948e64ad0f7f', '49f4af68-6a24-4348-afdd-7e47e225ed33', '725ec11e-a9e0-4887-924a-88c21f5e53bd', 'a52eb0df-78e1-4bd9-83f3-576f1149e3a8']","['f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '281fa080-27a0-46aa-b1e5-1e0a69146c09', 'ed4c8e0c-865e-4c31-8ff8-24b1f4caedf7', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '3a7cb460-2ecb-450b-b21a-4c67e90ba6d2']","['TT toxoid for Pregnant Women', 'Postnatal care services', 'Short Acting Method', 'Focused Antenatal Care', 'HIV Counselling & Testing', 'Long Acting Method', 'Child Immunization', 'General Outpatient', 'Condom Distribution & STI Prevention']",[],[],[],[],[],True,2009-10-31T00:00:00Z,False,True,981e2569-971b-4e9f-8de4-d9494c81ad59,35.88575,0.34083,both
26325.0,Benonin Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Eldama Ravine,Koibatek,Ravine,Operational,,No,No,No,No,Yes,Yes,No,26325.0,Benonin Dispensary,Benonin Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,e75aaf44-f6da-4806-a231-ad0fb96d8e80,eeb07a97-5710-4d63-9236-4e55f0480f0f,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Eldama Ravine,a678fa4f-0fbf-4e8e-9104-1ff8e27a9a37,Koibatek,Ravine,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['804da01b-dc0e-4be8-8c27-82fed3c6d693', '77e15030-e647-49ca-a4f8-8b6ed243343f', '49f4af68-6a24-4348-afdd-7e47e225ed33', '8bfb7f08-f301-4daa-b2c8-5caec49abdfe', 'ffecc894-9de5-4781-b129-a4a802dba68d', '50d69e93-5be8-4934-8cb4-3497a82f6e41', 'a52eb0df-78e1-4bd9-83f3-576f1149e3a8', '50a08e32-ff66-47e2-8e7f-130be6ef0c9f', '04924a6b-1355-4cff-89fe-980da6782794', '0f4bfc1a-f6cf-4609-9ddb-4c05af76ecbb', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '437ee289-6c70-4c08-b0b6-8f6409fca992']","['f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '3a7cb460-2ecb-450b-b21a-4c67e90ba6d2', '3907645f-f8f9-44da-b66c-ebf73bedacac', '5e5201c1-1b06-4981-9c78-d652b87f060b']","['Short Acting Method', 'Natural', 'Focused Antenatal Care', 'Growth Monitoring', 'HIV Counselling & Testing', 'Integrated Management of Newborn & Childhood Illnesses', 'Management of Sexually Transmitted Illness (STI)', 'General Outpatient', 'Child Immunization', 'Condom Distribution & STI Prevention', 'HIV preventive Package', 'EMTCT-Elimination of Mother to Child  Transmission of HIV']","['93df9f1f-7b07-4102-86e7-eeff6018e93e', '5f9b7153-afd4-4444-81a2-0cc20bffc938', 'e5ee955b-6348-44dc-8123-44e4e027bd67', 'd1e2c63e-2fee-4932-a5d0-8eac3df60b33', '1135b700-9ecd-4ad1-a83f-ff77f8316f07', '565436da-0656-423d-8471-36ed36b2618f', '9e381e30-8ab3-4aea-9bb9-c058fe577676', '0af9fae0-e006-4a2d-8eb5-a033583e93b3']","['Fridges', 'Gas', 'Remove offsite', 'Vaccine Carriers', 'Open burning', 'Roof Harvested Water', 'Tarmac', 'Earthen Road']",[],"['Casuals', 'Kenya Registered Nurse']","['GENERAL SUPPORT STAFFS', 'NURSES AND SPECIALIST']",True,2020-08-13T12:21:13.099152Z,False,True,5711d6cc-c8bc-4644-81e0-8cfb44301082,35.713685,0.010703,both
26521.0,Biretuwonin Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Baringo North,Baringo North,Saimo/Soi,Operational,,No,No,No,No,Yes,Yes,No,26521.0,Biretuwonin Dispensary,Biretuwonin Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,e9d5c0e1-a0c3-4053-bd2a-052ff54a64e3,7c08fdbf-167d-450b-8de2-eeb6e8dd6dcb,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Baringo North,5c770b6e-18f4-4832-8d01-702aed7aeaec,Baringo North,Saimo/Soi,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['1a536286-c5b9-46f4-a72f-919c1fccb8e8', '77e15030-e647-49ca-a4f8-8b6ed243343f', '2945b0bd-bc1a-4538-ad89-12b6fd60a7f6', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '437ee289-6c70-4c08-b0b6-8f6409fca992', '969d5083-e88f-4109-8048-948e64ad0f7f', 'c9162cc6-2e14-42ca-9014-96826e97c5fc', '49f4af68-6a24-4348-afdd-7e47e225ed33', 'a52eb0df-78e1-4bd9-83f3-576f1149e3a8', '50a08e32-ff66-47e2-8e7f-130be6ef0c9f', '04924a6b-1355-4cff-89fe-980da6782794']","['f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '281fa080-27a0-46aa-b1e5-1e0a69146c09', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '2086ae8e-bfd5-48b9-bfa8-f8bac94d16a2', '3a7cb460-2ecb-450b-b21a-4c67e90ba6d2', '9bd7424e-c333-471f-974d-6f8283fa263c']","['TT toxoid for Pregnant Women', 'Basic Obstetric Care (BMOC)', 'Hospital - Retail services', 'Short Acting Method', 'Natural', 'Focused Antenatal Care', 'HIV Counselling & Testing', 'Long Acting Method', 'Child Immunization', 'General Outpatient', 'Condom Distribution & STI Prevention']","['5f9b7153-afd4-4444-81a2-0cc20bffc938', 'e5ee955b-6348-44dc-8123-44e4e027bd67', 'c09f3db0-8015-4849-bc2c-5994c040835b', 'f758330c-501c-4744-8d26-2356d4a578e4']","['Fridges', 'Mobile Phone', 'Vaccine Carriers', 'Graded ( Murrum )']",[],['KECHN'],['NURSES AND SPECIALIST'],True,2020-09-09T17:09:54.392967Z,False,True,672492b1-31ec-4c6c-8e71-58d6fc60d966,35.866774,0.617517,both
14269.0,Borrowonin Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Baringo Central,Baringo Central,Kapropita,Operational,,No,No,No,No,Yes,Yes,No,14269.0,Borrowonin Dispensary,Borrowonin Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,9fcb8e52-0034-4e8a-a610-c94c70cfa213,896eae80-cd0b-4825-83d3-109e5c27c813,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Baringo Central,e8c76e82-eb7c-4c36-b32b-7000e67beed5,Baringo Central,Kapropita,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,"['1a536286-c5b9-46f4-a72f-919c1fccb8e8', '04924a6b-1355-4cff-89fe-980da6782794', '77e15030-e647-49ca-a4f8-8b6ed243343f', '5afb8ee9-a603-48d1-89f5-48b80310d3be', '437ee289-6c70-4c08-b0b6-8f6409fca992', '969d5083-e88f-4109-8048-948e64ad0f7f', '49f4af68-6a24-4348-afdd-7e47e225ed33', '725ec11e-a9e0-4887-924a-88c21f5e53bd', '50d69e93-5be8-4934-8cb4-3497a82f6e41', 'a52eb0df-78e1-4bd9-83f3-576f1149e3a8']","['f312d0b2-5e41-4587-b54d-ff1d1bc128c6', '281fa080-27a0-46aa-b1e5-1e0a69146c09', 'ed4c8e0c-865e-4c31-8ff8-24b1f4caedf7', '731362b6-7769-480d-be85-23cb895c5525', 'e999f9ed-870c-4ee3-8668-d66c05253f46', '4da1bda7-0f22-4aab-ae23-4c86d206dfaf', '3a7cb460-2ecb-450b-b21a-4c67e90ba6d2']","['TT toxoid for Pregnant Women', 'Postnatal care services', 'Short Acting Method', 'Focused Antenatal Care', 'HIV Counselling & Testing', 'Long Acting Method', 'General Outpatient', 'Child Immunization', 'Condom Distribution & STI Prevention', 'EMTCT-Elimination of Mother to Child  Transmission of HIV']",[],[],[],[],[],True,2009-10-31T00:00:00Z,False,True,d741cd88-1558-40de-836c-89a1c3707fca,35.73137,0.45468,both
14270.0,Bossei Dispensary,Level 2,Dispensary,Ministry of Health,Ministry of Health,Ministry of Health,Baringo North,Baringo North,Kabartonjo,Operational,,No,No,No,No,Yes,Yes,No,14270.0,Bossei Dispensary,Bossei Dispensary,,Level 2,Dispensary,DISPENSARY,7c942357-44a8-49c9-9ca6-8247ad903b57,e9d5c0e1-a0c3-4053-bd2a-052ff54a64e3,e8b07b8b-7499-4a1a-8809-67758b7f8d19,Ministry of Health,Ministry of Health,Ministry of Health,0.0,0.0,,Baringo,Baringo North,5c770b6e-18f4-4832-8d01-702aed7aeaec,Baringo North,Kabartonjo,ceab4366-4538-4bcf-b7a7-a7e2ce3b50d5,55d65dd6-5351-4cf4-a6d9-e05ce6d343ab,6a833136-5f50-46d9-b1f9-5f961a42249f,4560545a-67c7-4b2b-87be-b0babee4cb83,ae75777e-5ce3-4ac9-a17e-63823c34b55e,Operational,,False,False,False,False,[],[],[],[],[],[],[],[],True,2009-10-31T00:00:00Z,False,True,a67b3e35-7678-482c-8922-4d402206cd88,35.7867,0.67729,both
